Time,Amplitude
1.1235,-0.000216409860566676
1.1236,-0.000917786338840883
1.1237,-0.000849980434123204
1.1238,-0.000704674331804232
1.1239,-0.000294103074910398
1.124,-0.000280758945412427
1.1241,-0.000468858171655074
1.1242,-0.000958868305208165
1.1243,-0.00113315581402968
1.1244,-0.000817470223088008
1.1245,-0.000762196005209509
1.1246,-0.00111634265057268
1.1247,-0.00147583401906853
1.1248,-0.000989615642518399
1.1249,-0.000830815388111527
1.125,-0.000889587975920603
1.1251,-0.000912605482767047
1.1252,-0.000648456710243921
1.1253,-7.98949874375292e-05
1.1254,1.66608113221978e-05
1.1255,-0.000171482576030582
1.1256,-0.000230284103888944
1.1257,0.000300191779748216
1.1258,0.000776433899930785
1.1259,0.0008243942907052
1.126,0.00101495360032393
1.1261,0.00139949676922724
1.1262,0.000940007365735403
1.1263,0.000391170450196739
1.1264,0.000303299637509764
1.1265,0.000728446554804034
1.1266,0.000552765844706529
1.1267,-0.00011730696728399
1.1268,-0.000676939829456793
1.1269,-0.000441571281945782
1.127,-0.000316466806499317
1.1271,-0.000663971076857274
1.1272,-0.00126885064502676
1.1273,-0.000781837618034287
1.1274,-0.000315492870880686
1.1275,3.96435337019035e-05
1.1276,0.000697360140798049
1.1277,0.000514001129057375
1.1278,0.000593737322936285
1.1279,0.000541850425576126
1.128,0.000436484694356265
1.1281,-0.000180597765576328
1.1282,-9.40426253302344e-06
1.1283,0.00035561917271239
1.1284,0.000694333437509645
1.1285,0.00046141371542304
1.1286,0.000476951189334611
1.1287,-3.93017641139642e-06
1.1288,-0.000372189042173576
1.1289,-0.000395918392578474
1.129,-0.00103887975602179
1.1291,-0.000734944436751882
1.1292,0.000282758261014723
1.1293,0.000152767719495944
1.1294,-0.000239143311380864
1.1295,-0.00046492785256478
1.1296,-0.000476165638602055
1.1297,-0.00085635775539463
1.1298,-0.000965684677017254
1.1299,-0.000837029443577653
1.13,-0.000136614227631955
1.1301,0.000565111000580598
1.1302,0.000613534209011552
1.1303,0.000618996922140634
1.1304,0.000650162836958845
1.1305,0.000591539641526097
1.1306,0.000191400552622662
1.1307,-0.000237862969273964
1.1308,-0.00092344659311833
1.1309,-0.00129089165463325
1.131,-0.00129933942778725
1.1311,-0.000642596191102523
1.1312,-8.79576412996519e-07
1.1313,0.000752582618454745
1.1314,0.00192425164633248
1.1315,0.00230825210402842
1.1316,0.00157597191575435
1.1317,0.000626669796471934
1.1318,0.00049860978705764
1.1319,0.000943827081751409
1.132,0.000721861437342786
1.1321,0.000803505923220756
1.1322,0.00145313212287194
1.1323,0.00165264254511675
1.1324,0.000654629689809983
1.1325,-0.000252555527176628
1.1326,-0.000461889300052213
1.1327,-0.00061299016246123
1.1328,-0.00119382089697652
1.1329,-0.000845351036061268
1.133,0.000215025221068998
1.1331,0.000999146038078024
1.1332,0.00127965389353084
1.1333,0.00122391238851473
1.1334,0.000489473019851381
1.1335,-0.000301985293089182
1.1336,-0.000406625386905531
1.1337,-0.000425800530721514
1.1338,0.000213278400381712
1.1339,0.000717538031589673
1.134,0.0010064391230338
1.1341,0.000537079657748169
1.1342,-5.75956844695754e-05
1.1343,-0.000228521357038055
1.1344,-0.000127015978065196
1.1345,0.000151806086734949
1.1346,0.000903284028403036
1.1347,0.0012641897858848
1.1348,0.00101960972535124
1.1349,0.00089027873372637
1.135,0.00110380585792848
1.1351,0.000927190147297699
1.1352,0.000940717648137495
1.1353,0.00113691838734967
1.1354,0.00134005147727689
1.1355,0.000362175273533939
1.1356,-0.000368030559773205
1.1357,-0.000286308149273071
1.1358,-0.00114761813878559
1.1359,-0.00203754426011494
1.136,-0.00140610199647444
1.1361,-2.58010472727283e-05
1.1362,3.50846806854255e-05
1.1363,-2.2136283677144e-05
1.1364,0.0003129984091007
1.1365,1.27542492583618e-05
1.1366,-0.000131135188779122
1.1367,0.000565154626658017
1.1368,0.000881395463069344
1.1369,0.000593218916218174
1.137,0.000445716095232175
1.1371,0.000167818322678414
1.1372,0.000212075128891607
1.1373,-0.000304726833075037
1.1374,-0.000457605342340876
1.1375,-0.000704564470380572
1.1376,-0.000621001890246429
1.1377,-0.000315348237117295
1.1378,-2.01312870669426e-05
1.1379,-7.55490963858851e-05
1.138,-5.3790779796593e-05
1.1381,0.000194275882923717
1.1382,-0.000733531578614013
1.1383,-0.0013109851422646
1.1384,-0.00113097220048589
1.1385,-0.000411018551888794
1.1386,0.00027885947042387
1.1387,0.000502616680850421
1.1388,0.000423555410710287
1.1389,-7.20274341266403e-05
1.139,-0.000525363398300118
1.1391,-0.00102807154180545
1.1392,-0.00134995028684328
1.1393,-0.00114735366715845
1.1394,-0.00054659085617143
1.1395,-0.000122799923268668
1.1396,0.000211359205614259
1.1397,0.00034706960771833
1.1398,-0.000268388301174157
1.1399,-0.000933150724882258
1.14,-0.000709261254264863
1.1401,-7.43114716635984e-05
1.1402,-0.000548046404983178
1.1403,-0.000444037874104633
1.1404,0.000435856191382714
1.1405,0.000865935854567559
1.1406,0.000849792231089629
1.1407,0.00112644697091871
1.1408,0.000898921676588394
1.1409,-1.81947551641655e-06
1.141,0.000417097777745798
1.1411,0.000778178588444608
1.1412,6.15345950021195e-06
1.1413,-0.00113892203392558
1.1414,-0.00157673504311045
1.1415,-0.00156015168409359
1.1416,-0.000994384055778045
1.1417,-0.000250026724209656
1.1418,0.0003843146718471
1.1419,0.000267329300120837
1.142,-0.000300949054560097
1.1421,-0.000605157007525916
1.1422,-0.00026375916950515
1.1423,0.00039983358933558
1.1424,0.000508359896372694
1.1425,-0.000237467291286354
1.1426,-0.00089848528992293
1.1427,-0.000760646549884889
1.1428,-0.000599469158152256
1.1429,-0.000730908312894329
1.143,-0.00120378804985245
1.1431,-0.00118592489296959
1.1432,-0.0007071640804201
1.1433,-0.000592711089419545
1.1434,-0.000112378656948376
1.1435,6.01398297900364e-05
1.1436,-0.00036581228259292
1.1437,-0.000673347034428623
1.1438,-0.00150729717270298
1.1439,-0.0021858842021884
1.144,-0.00141363865343126
1.1441,3.99991135961756e-05
1.1442,0.000267614812897601
1.1443,-0.000149897043299634
1.1444,-0.00081057236387209
1.1445,-0.00090964038447129
1.1446,-0.000519599058598996
1.1447,-0.000281989541464388
1.1448,-0.000139108953991312
1.1449,0.000392049734549889
1.145,0.00124276901258289
1.1451,0.00222216287820872
1.1452,0.0021184665889052
1.1453,0.00136765828025422
1.1454,0.000399407965161874
1.1455,0.000168822606126156
1.1456,-7.26826418846045e-05
1.1457,4.65365940887497e-05
1.1458,0.000266755625759629
1.1459,2.90924491449345e-05
1.146,-0.000257770311446251
1.1461,-0.000250844967163254
1.1462,-0.000424275399741157
1.1463,-0.000715586349503335
1.1464,-0.000247404869700178
1.1465,-0.000461212252593902
1.1466,-0.00120666071303182
1.1467,-0.00108484854960033
1.1468,-0.000414162433053254
1.1469,-0.000826716068919515
1.147,-0.00045010152453765
1.1471,6.30013344161546e-06
1.1472,-0.000886052124983425
1.1473,-0.00134967880056786
1.1474,-0.000609764863816417
1.1475,-0.000279987113526455
1.1476,-0.000312627127475211
1.1477,-0.000176089408170235
1.1478,-0.000148858730283024
1.1479,0.000228804165680017
1.148,0.000552430800603087
1.1481,0.000363078586832332
1.1482,-4.58297456036622e-05
1.1483,-0.000701811218841339
1.1484,-0.00130936075061089
1.1485,-0.0014729503440656
1.1486,-0.000758374503216971
1.1487,0.000779347187117995
1.1488,0.00123641869046264
1.1489,0.00124987896060582
1.149,0.00145219223811792
1.1491,0.000939221790646997
1.1492,3.10387489199298e-05
1.1493,-0.000120195472908294
1.1494,0.000377699836008414
1.1495,0.000940097956464576
1.1496,0.00118862994927953
1.1497,0.0015112389401849
1.1498,0.00179675692181982
1.1499,0.00124282716579991
1.15,0.000679553074300435
1.1501,-6.20818586830138e-06
1.1502,-0.00042925994298289
1.1503,-0.000341413776766665
1.1504,-0.000211270474825374
1.1505,-5.83038965288998e-05
1.1506,0.000204057571276327
1.1507,0.000792206853031119
1.1508,0.00127106778542344
1.1509,0.00102449535512012
1.151,0.000769456780378832
1.1511,0.000833212481980758
1.1512,0.000265984369430287
1.1513,8.65010970879561e-05
1.1514,0.000472260064353589
1.1515,3.57136178328502e-05
1.1516,-0.000169789165443045
1.1517,8.46751246820875e-06
1.1518,0.000335527229688052
1.1519,0.0005639493153561
1.152,0.000690537606327697
1.1521,0.00123886931590055
1.1522,0.000841950649654567
1.1523,0.0003265716846012
1.1524,0.000370806963947871
1.1525,0.000820822094793384
1.1526,0.000915391717333476
1.1527,0.000989747957023771
1.1528,0.000945645043356722
1.1529,0.00092845520867335
1.153,0.00106911264107999
1.1531,0.000849129436994019
1.1532,0.000588428822678093
1.1533,0.000216143664879406
1.1534,0.000989978528029914
1.1535,0.00134946372824847
1.1536,0.000868781013902381
1.1537,0.000715753517083678
1.1538,0.00125716147750064
1.1539,0.00147309143142982
1.154,0.000877936737313184
1.1541,0.00030466062845406
1.1542,-0.000246430822789738
1.1543,-0.000505087653627309
1.1544,-0.00021962436629912
1.1545,2.40867966503612e-05
1.1546,0.000201348788076633
1.1547,-6.44733173040411e-05
1.1548,4.62718772465636e-05
1.1549,-2.66298620858442e-05
1.155,0.00064024762895849
1.1551,0.000856803551573781
1.1552,3.365174659907e-05
1.1553,-0.000862795150921468
1.1554,-0.000604834291624032
1.1555,-0.000400828959089799
1.1556,-0.00134044244951424
1.1557,-0.00243461256391402
1.1558,-0.00204486429813852
1.1559,-0.00122883572864943
1.156,-0.000840695815960787
1.1561,0.000769117169045348
1.1562,0.00197289445042259
1.1563,0.00140678013713914
1.1564,0.000660505714129213
1.1565,0.0001247715417908
1.1566,-0.00069364208507416
1.1567,-0.000390383259204967
1.1568,7.97319841003877e-05
1.1569,-0.000601401940452908
1.157,-0.00118118905619608
1.1571,-0.00100163112738997
1.1572,-0.000470863973236308
1.1573,0.000487420427640229
1.1574,0.000526104065766836
1.1575,-5.66282576384701e-05
1.1576,-0.00042528322695782
1.1577,-0.000503129256793859
1.1578,-0.000171945775654662
1.1579,0.000214379370776604
1.158,-8.60137278655002e-05
1.1581,-0.000630873214029586
1.1582,-0.000675051060783692
1.1583,-0.00104469343161732
1.1584,-0.000873848643289859
1.1585,-0.000451702374074255
1.1586,-0.000571477880057085
1.1587,-0.000904372447478412
1.1588,-0.00107640832243149
1.1589,-0.000706076221037803
1.159,-0.000203921070987539
1.1591,0.000298850646817314
1.1592,0.000256826048156527
1.1593,0.00011749764832069
1.1594,-0.000494611642797546
1.1595,-0.000517759843428369
1.1596,-0.000177080015914007
1.1597,0.000215179863307708
1.1598,0.00108178690340637
1.1599,0.00160832202278398
1.16,0.00168460009155444
1.1601,0.00164468662612433
1.1602,0.0015042721425349
1.1603,0.00121466532989266
1.1604,0.000783366560604236
1.1605,0.000549327157339401
1.1606,0.00036038345531579
1.1607,-2.16535669963215e-05
1.1608,-0.000471119915856634
1.1609,-0.000584361083156175
1.161,-0.000868348349831878
1.1611,-0.000807098610691776
1.1612,-0.000477318586401252
1.1613,-2.71121897345723e-05
1.1614,0.000845898897893327
1.1615,0.00144641185538719
1.1616,0.000999241245521501
1.1617,0.000295721959398676
1.1618,-0.000351142208606365
1.1619,-0.000624589128036638
1.162,-0.00107756647343443
1.1621,-0.00088031883924674
1.1622,-0.000517656618893052
1.1623,-0.000459530129730264
1.1624,-0.00110980373299408
1.1625,-0.00171779547078009
1.1626,-0.00210778191701467
1.1627,-0.00189170793673773
1.1628,-0.00108071040856017
1.1629,-0.00134868356578835
1.163,-0.00153965363037437
1.1631,-0.000627134050613158
1.1632,-5.18831573466489e-05
1.1633,-0.000222865324395482
1.1634,-0.00027840613277554
1.1635,-0.000445805923509509
1.1636,-0.000564388356197535
1.1637,-0.000619490088898379
1.1638,3.75037533219106e-05
1.1639,5.16348002051475e-05
1.164,2.96106450471714e-05
1.1641,-2.28585600041105e-05
1.1642,9.99263100609971e-05
1.1643,6.40301713429226e-05
1.1644,-0.000484010439102908
1.1645,-0.000609219994344848
1.1646,-0.000295558772019745
1.1647,-0.000147022477242362
1.1648,-4.39085979036371e-05
1.1649,0.000665978344300108
1.165,0.0006784125665558
1.1651,-1.47199815458506e-05
1.1652,-0.000224158109481786
1.1653,1.81406703416782e-05
1.1654,-0.000237016077073217
1.1655,-0.000169736312384028
1.1656,0.000442442010259965
1.1657,0.000742679760548313
1.1658,0.000716169438621915
1.1659,0.00107274813096667
1.166,0.00145973096277668
1.1661,0.000838342909659813
1.1662,-0.000563137825222332
1.1663,-0.000877558023354543
1.1664,-0.000517018583410624
1.1665,-0.000332218352473394
1.1666,-1.91036315275928e-05
1.1667,0.000739205820841554
1.1668,0.000711885147967129
1.1669,0.000295299011830831
1.167,0.000193853904460628
1.1671,-0.00032704470232697
1.1672,-0.000930108001966632
1.1673,-0.000641484405077481
1.1674,0.000335146224671009
1.1675,0.000453749587203232
1.1676,-0.00028763400136209
1.1677,-0.000749316008468901
1.1678,-0.000549154685265241
1.1679,-0.000405003773629523
1.168,-0.000530440560055678
1.1681,-0.000762602425549514
1.1682,-0.000814753086781445
1.1683,-0.000729170614545273
1.1684,-0.000312480827468083
1.1685,-0.000332309331937679
1.1686,-0.000303127222435093
1.1687,-0.000391050367178482
1.1688,-0.000567629986390186
1.1689,-0.000838215221179422
1.169,-0.000689887398115684
1.1691,0.000267163304314449
1.1692,0.0008249000209094
1.1693,0.00101324008294321
1.1694,0.00127584057469344
1.1695,0.00132551186059727
1.1696,0.0012194626416565
1.1697,0.00101832412298521
1.1698,0.00036422658438911
1.1699,0.000128159550896737
1.17,0.000321953617413856
1.1701,0.000368686422724378
1.1702,0.000726540843626128
1.1703,0.00126529636665379
1.1704,0.0012032558502419
1.1705,0.00155004707505698
1.1706,0.00186439980745313
1.1707,0.00121240902834481
1.1708,0.000215802985131872
1.1709,-0.000443033384437564
1.171,-0.000993391744472031
1.1711,-0.000949900525545262
1.1712,7.39575910456359e-05
1.1713,0.000975213274172486
1.1714,0.000533128398954472
1.1715,-2.96131357232683e-06
1.1716,-0.000300715017360043
1.1717,-0.00078751786758093
1.1718,-0.00105407340759234
1.1719,-0.00145017004610751
1.172,-0.000999510606569271
1.1721,-0.000291968955654583
1.1722,-0.000305275236696576
1.1723,-0.000247942872335702
1.1724,0.000394386662757779
1.1725,0.000509627164777079
1.1726,0.000340378334206427
1.1727,0.000336988619222135
1.1728,0.000929291294443734
1.1729,0.000689813264559065
1.173,0.000744404617633571
1.1731,0.00147857532640791
1.1732,0.00183449003631074
1.1733,0.00129543346571262
1.1734,0.000241553133530111
1.1735,-0.00084437170711534
1.1736,-0.00139123240839539
1.1737,-0.0011916447684067
1.1738,-0.00104777263934272
1.1739,-0.00098822925222499
1.174,-0.000730062742333817
1.1741,-0.000707320229101217
1.1742,-0.000160518491645009
1.1743,0.000477008374276327
1.1744,0.000718166539803711
1.1745,0.000597035218187323
1.1746,-0.000162920517916041
1.1747,-0.000747712961445033
1.1748,-0.000960596761478799
1.1749,-0.000373608442536544
1.175,4.23254269625984e-05
1.1751,0.000494339699784948
1.1752,0.000965074410743372
1.1753,0.000703953721940361
1.1754,0.000142649354962006
1.1755,-0.000215852692939692
1.1756,0.000221591805335411
1.1757,0.000592439080908648
1.1758,0.000544211682966486
1.1759,-0.000501124249845911
1.176,-0.00102578953712013
1.1761,-0.0015485810953382
1.1762,-0.00157294857530682
1.1763,-0.00120546600338582
1.1764,-0.000796612218759721
1.1765,-0.00086508380115106
1.1766,-0.000804201407925719
1.1767,0.000298732164091409
1.1768,0.000712000089375845
1.1769,0.00073422436536711
1.177,0.000750759625904937
1.1771,0.000238648705346511
1.1772,-0.000472911622687161
1.1773,-0.000787867167986449
1.1774,-0.000706762466595374
1.1775,-0.000903771979688219
1.1776,-0.000837822668387765
1.1777,-0.000402202317821869
1.1778,-0.000253511771621531
1.1779,-2.96956858434121e-05
1.178,0.000302117719837295
1.1781,0.000365500806808461
1.1782,0.000218996427940269
1.1783,0.000198378110567479
1.1784,0.0005589118186091
1.1785,0.000869160282801124
1.1786,0.000319089149404098
1.1787,-0.000188581808147769
1.1788,-0.000435179990462962
1.1789,-0.000690841807550775
1.179,-0.000975732389689401
1.1791,-0.00121653189763158
1.1792,-0.00121078533653925
1.1793,-0.000813539352352625
1.1794,-7.43749531011818e-05
1.1795,0.00103776488088622
1.1796,0.00167372824577806
1.1797,0.0018330400813843
1.1798,0.00155412333003679
1.1799,0.00136930829270846
1.18,0.000653687761194682
1.1801,0.000567545034114686
1.1802,0.0008646342464618
1.1803,0.000805517547712766
1.1804,0.000301431822907904
1.1805,-6.88898393037419e-05
1.1806,4.93005506351984e-05
1.1807,-1.42694749820545e-05
1.1808,-0.000236721531718825
1.1809,-0.00080257219144431
1.181,-0.00101971144671965
1.1811,-0.000854358405962215
1.1812,-0.000892303014633356
1.1813,-0.00143833543281959
1.1814,-0.00136977888387622
1.1815,-0.00128583532365208
1.1816,-0.00111485790356085
1.1817,-0.000781817969827486
1.1818,-0.000643810822652281
1.1819,-0.000203863677921836
1.182,0.000379311013310709
1.1821,0.000179964535017517
1.1822,0.000190040096402065
1.1823,0.000758435160636075
1.1824,0.000670890992648989
1.1825,6.4708962520603e-05
1.1826,1.26096222969574e-05
1.1827,-0.00034267292705051
1.1828,-0.000720932575993716
1.1829,-0.000609366420237359
1.183,4.05772513744691e-05
1.1831,0.000119201534535601
1.1832,7.95626380323694e-05
1.1833,0.000624726926612998
1.1834,0.00119108298047055
1.1835,0.0014116108717935
1.1836,0.00137151438237073
1.1837,0.0011566522325462
1.1838,0.000712137116073957
1.1839,0.000189836416377806
1.184,-0.000150523569551215
1.1841,0.000101891698070245
1.1842,0.000424134837889488
1.1843,0.000426268303250938
1.1844,0.000216888144470593
1.1845,0.000341957239766411
1.1846,0.000668339016915648
1.1847,0.000642489404605488
1.1848,0.000395331224765028
1.1849,0.000480440556290243
1.185,0.00018198120720869
1.1851,-0.000261475246184239
1.1852,-0.000495800393223103
1.1853,-0.000823552432137878
1.1854,-0.00097977161521875
1.1855,-0.000682472103874991
1.1856,3.31814810033114e-05
1.1857,0.00117180689021837
1.1858,0.00202366398801313
1.1859,0.00130309223334827
1.186,0.000432983406887422
1.1861,-0.000185536485807122
1.1862,-0.000224080117640707
1.1863,-8.56125728228902e-05
1.1864,-5.56851728289754e-05
1.1865,-0.000292639943206134
1.1866,7.86320641755625e-05
1.1867,0.00026687465568694
1.1868,-0.000116261535020619
1.1869,-0.000228471400777198
1.187,0.000192589001760281
1.1871,-0.000337694513147714
1.1872,-0.000230193602065607
1.1873,0.000524698321828571
1.1874,0.000401174844649666
1.1875,-0.000147538194881274
1.1876,-0.000454235536319233
1.1877,-0.00105018563333566
1.1878,-0.00160792155619365
1.1879,-0.001236599753661
1.188,-0.000658452299187863
1.1881,-1.40997055784662e-05
1.1882,0.000568298346967874
1.1883,0.00121879385501909
1.1884,0.00152011378882002
1.1885,0.00131847831073966
1.1886,0.00120848574792651
1.1887,0.000473821166095277
1.1888,-0.000311543354468568
1.1889,-0.000563382691944007
1.189,-0.000285195071366049
1.1891,-0.000546902751502479
1.1892,-0.00066213031354014
1.1893,-7.74379692436429e-05
1.1894,0.000318868492332884
1.1895,0.000128269075572578
1.1896,-0.000372979763226318
1.1897,-0.000810227549967955
1.1898,-0.00150364505171257
1.1899,-0.00181672061633828
1.19,-0.00136451832721791
1.1901,-0.000847923407173257
1.1902,-0.000821876820205596
1.1903,-0.000902741160042545
1.1904,-0.000550035279064734
1.1905,6.47432447689791e-05
1.1906,0.000360819480256389
1.1907,0.000109659226272444
1.1908,-0.000516002457330462
1.1909,-0.000767656979794775
1.191,-7.5992669382437e-05
1.1911,0.000423388720899627
1.1912,-1.109566617368e-05
1.1913,-0.000147092662675824
1.1914,-0.000129180781724137
1.1915,-2.81818656306099e-05
1.1916,8.79691812941801e-05
1.1917,0.000237336606702226
1.1918,0.000184156984676571
1.1919,0.000439779116363239
1.192,0.00069630519863114
1.1921,0.00084297931164985
1.1922,0.00141731242580627
1.1923,0.00233620070188337
1.1924,0.00195214632453905
1.1925,0.000471824169815906
1.1926,2.98022858115866e-05
1.1927,0.0009075173749698
1.1928,0.00158957080956632
1.1929,0.00193209731534652
1.193,0.00126823428126893
1.1931,0.000160486129373029
1.1932,-0.000565321392363261
1.1933,-2.72053984728145e-05
1.1934,0.000909282248127363
1.1935,0.000804507267073874
1.1936,-6.30582070722477e-05
1.1937,-0.000125316197405559
1.1938,0.00013337601324158
1.1939,0.000384735084560533
1.194,-2.16103943287626e-05
1.1941,-0.000518537927672659
1.1942,-0.000741430155140037
1.1943,1.75233596381255e-05
1.1944,0.000124143236402301
1.1945,-0.000569883869432885
1.1946,-0.00079425013956066
1.1947,-0.000678950665512161
1.1948,-0.000777515478589176
1.1949,-0.000700956488134053
1.195,0.00018708090039419
1.1951,0.000803449816663284
1.1952,0.000933262595222818
1.1953,0.000243092106203639
1.1954,-0.000484202727489081
1.1955,-0.00120935432516458
1.1956,-0.00136086693737414
1.1957,-0.000934899530878957
1.1958,-0.000748262728737222
1.1959,-0.000403188149409736
1.196,0.000124711819751367
1.1961,0.000223571460504337
1.1962,-0.000175102107441403
1.1963,-6.01138905316373e-05
1.1964,-0.000162918931722174
1.1965,-0.000594876873757822
1.1966,-0.000248988402233061
1.1967,7.82103627681253e-05
1.1968,-0.00043932168932042
1.1969,-0.000737241198895101
1.197,-0.000163389356414359
1.1971,0.000263277383531645
1.1972,0.000376898796069326
1.1973,0.000537222001812298
1.1974,0.000140951208746243
1.1975,-0.000843769078751029
1.1976,-0.000557104412167502
1.1977,-0.000323723999952521
1.1978,-0.000238442939218905
1.1979,-0.00043456796723788
1.198,-0.000491914731988474
1.1981,-0.000287486595073423
1.1982,0.000258992116026099
1.1983,0.000449053391379385
1.1984,6.59844937837587e-05
1.1985,4.93538902614368e-06
1.1986,0.000399029850523151
1.1987,0.000819704782239123
1.1988,0.00115266012661693
1.1989,0.00127638022695902
1.199,0.00121183763677254
1.1991,0.000831351692150992
1.1992,0.000320873457926742
1.1993,-0.000283944327221517
1.1994,-0.000263045424879961
1.1995,6.37630161289262e-05
1.1996,-1.07708711991725e-05
1.1997,0.00025174269021502
1.1998,0.00026452016414514
1.1999,-0.000580292049381474
1.2,-0.000734537989317581
1.2001,-0.000270047377523108
1.2002,-0.000943497480551169
1.2003,-0.00179158267456457
1.2004,-0.00146672112561991
1.2005,-0.000311965315540931
1.2006,-0.000513869595227868
1.2007,-0.000812059987746972
1.2008,-0.000896123760022091
1.2009,-0.00144087001288493
1.201,-0.0012562219819587
1.2011,-0.00048107523548427
1.2012,-0.000603778703616903
1.2013,-0.000581062421730676
1.2014,-0.000420330330035901
1.2015,-0.000992562476634487
1.2016,-0.00105139205845217
1.2017,-0.000677851662221923
1.2018,-0.00061408942458966
1.2019,-0.00038429252579064
1.202,-0.000200633655397232
1.2021,0.00024088793351674
1.2022,0.00110433119622772
1.2023,0.0016511703377556
1.2024,0.0012993440699479
1.2025,0.000648919423409725
1.2026,0.00039618259041886
1.2027,0.000375472489746181
1.2028,0.000492087150249111
1.2029,0.000303496063332599
1.203,0.000415279919449436
1.2031,0.000179566851850339
1.2032,-0.000518834814015715
1.2033,-0.000545455654288058
1.2034,0.00012316780231873
1.2035,0.000767142734752701
1.2036,0.000972965686544923
1.2037,0.000662608201751771
1.2038,-7.3358975586346e-05
1.2039,-0.000564972436845642
1.204,-0.000880714411996193
1.2041,-0.000932804247093429
1.2042,-0.00108286457442434
1.2043,-0.00118908794786786
1.2044,-0.00053581300762301
1.2045,0.00052105807328452
1.2046,0.000546456826290511
1.2047,0.000333091029659019
1.2048,0.000238884973418687
1.2049,0.000204491237306161
1.205,0.000676752699102614
1.2051,0.00112861243315167
1.2052,0.00124030416305168
1.2053,0.00100348788983733
1.2054,0.00111246672639781
1.2055,0.00104457328422357
1.2056,0.000613922577593646
1.2057,-0.000186275351108414
1.2058,-0.000330354025297919
1.2059,6.27870681999886e-06
1.206,0.000778365721374258
1.2061,0.00160702540780669
1.2062,0.00168523198867373
1.2063,0.000881132053983078
1.2064,3.98501543782918e-05
1.2065,-0.0009032440481303
1.2066,-0.00134950480344663
1.2067,-0.000990025883371363
1.2068,-0.000475746945070628
1.2069,-0.000397730597426198
1.207,-0.000789892878676702
1.2071,-0.000905347062930978
1.2072,-0.000799649188684798
1.2073,-0.000628172763883421
1.2074,-0.000945389446381298
1.2075,-0.000894244647579664
1.2076,-0.000406467745604296
1.2077,-0.000402622461149282
1.2078,-0.000720415808786999
1.2079,-0.000418283562306361
1.208,-0.000199192019103623
1.2081,-0.000110190996905427
1.2082,0.000193769417994596
1.2083,0.000525367781852394
1.2084,-0.000192734144836633
1.2085,-0.00108972195529399
1.2086,-0.00109388624378465
1.2087,-0.00103241187862939
1.2088,-0.00104729553997819
1.2089,-0.00127088154366197
1.209,-0.0012874209327087
1.2091,-0.000407889375090146
1.2092,0.000754492855174908
1.2093,0.00122941243421355
1.2094,0.00145629795688527
1.2095,0.00109235998536101
1.2096,0.00018263012143111
1.2097,-0.00028207257632534
1.2098,-0.000147575062695514
1.2099,-4.24793392675721e-05
1.21,0.000957000656882335
1.2101,0.00205713278347236
1.2102,0.00207105231145163
1.2103,0.00140355978926167
1.2104,0.00119287838282992
1.2105,0.0012200679326311
1.2106,0.00115448962494276
1.2107,0.00109053809467046
1.2108,0.000802868667329881
1.2109,0.00016313694885303
1.211,0.000320251249688544
1.2111,0.00128433507154707
1.2112,0.00139940861159285
1.2113,0.000867151008493164
1.2114,0.00099310238551408
1.2115,0.00103041778657364
1.2116,0.000507466120520041
1.2117,-0.000122251640582952
1.2118,-0.000772907426797972
1.2119,-0.000765893217365648
1.212,-2.11652381753364e-05
1.2121,0.000195415970818722
1.2122,4.05199962409432e-06
1.2123,-5.2292682844063e-05
1.2124,0.000346985127934424
1.2125,0.000801121235494211
1.2126,0.00096379557593666
1.2127,0.000571322018704169
1.2128,0.000501413381764797
1.2129,0.00112515164103402
1.213,0.000792027850183731
1.2131,-0.000449391570726281
1.2132,-0.000847374635012022
1.2133,-0.000543978937000919
1.2134,-0.000225152877181557
1.2135,0.00038207883060736
1.2136,0.00086803379639467
1.2137,0.000786390077952757
1.2138,0.000869651163404282
1.2139,0.00063289425613827
1.214,0.000253371628611576
1.2141,-0.00014652586978382
1.2142,-0.000219230455722371
1.2143,-0.000458418017770592
1.2144,-0.000451185179943418
1.2145,0.000185485765771046
1.2146,0.000523504631650115
1.2147,0.000485067885312962
1.2148,0.000870891999431752
1.2149,0.00150328106189275
1.215,0.00119969005332349
1.2151,0.000832371611696501
1.2152,9.39195748888494e-05
1.2153,-0.000635221369574644
1.2154,-0.00142356858016961
1.2155,-0.00178249929862356
1.2156,-0.00186600886907291
1.2157,-0.00136802573003225
1.2158,-0.00046958744304539
1.2159,-0.000333173846742306
1.216,-0.000143749053209614
1.2161,-0.000335686320998695
1.2162,-0.000391044092913481
1.2163,0.000156153048180724
1.2164,-6.30187052702734e-05
1.2165,-0.000985532549650146
1.2166,-0.00093154991776133
1.2167,-0.000309170859066867
1.2168,-0.000282768526086672
1.2169,-0.000813389023619966
1.217,-0.000381562932240513
1.2171,-5.35535884599646e-05
1.2172,-0.000554865987551734
1.2173,-0.00124133477157763
1.2174,-0.000889657636686444
1.2175,-0.000194944426251668
1.2176,0.000118618262634537
1.2177,5.21635437803214e-05
1.2178,-1.50471926502348e-06
1.2179,-7.52760815800013e-05
1.218,0.000336994874102557
1.2181,0.000719411993304067
1.2182,0.000844816367174418
1.2183,0.00117939183128539
1.2184,0.00105395858816399
1.2185,0.000220263155016239
1.2186,-0.000602966807386583
1.2187,-0.000815211198362299
1.2188,-0.000774650484748699
1.2189,-0.000797765338706439
1.219,-0.000957339671925616
